component_model_id,season,location,target,weight
Subtype Historical Average,2015/2016,HHS Region 9,4 wk ahead,0.289545048586895
Dynamic Harmonic Model,2016/2017,HHS Region 9,4 wk ahead,0.614369583543285
Historical Average,2016/2017,HHS Region 9,4 wk ahead,6.22748479309396e-06
Subtype Historical Average,2016/2017,HHS Region 9,4 wk ahead,0.385624188971922
Dynamic Harmonic Model,2017/2018,HHS Region 9,4 wk ahead,0.627974378181716
Historical Average,2017/2018,HHS Region 9,4 wk ahead,4.4414230225398e-06
Subtype Historical Average,2017/2018,HHS Region 9,4 wk ahead,0.372021180395262
Dynamic Harmonic Model,2010/2011,US National,4 wk ahead,0.680449075930022
Historical Average,2010/2011,US National,4 wk ahead,2.5761900068576e-06
Subtype Historical Average,2010/2011,US National,4 wk ahead,0.319548347879971
Dynamic Harmonic Model,2011/2012,US National,4 wk ahead,0.571410710852263
Historical Average,2011/2012,US National,4 wk ahead,2.85222063254687e-06
Subtype Historical Average,2011/2012,US National,4 wk ahead,0.428586436927104
Dynamic Harmonic Model,2012/2013,US National,4 wk ahead,0.599756236833695
Historical Average,2012/2013,US National,4 wk ahead,2.62105875442448e-06
Subtype Historical Average,2012/2013,US National,4 wk ahead,0.400241142107551
Dynamic Harmonic Model,2013/2014,US National,4 wk ahead,0.693288306826991
Historical Average,2013/2014,US National,4 wk ahead,1.43248382278108e-05
Subtype Historical Average,2013/2014,US National,4 wk ahead,0.306697368334781
Dynamic Harmonic Model,2014/2015,US National,4 wk ahead,0.72963909671892
Historical Average,2014/2015,US National,4 wk ahead,1.54194626206144e-05
Subtype Historical Average,2014/2015,US National,4 wk ahead,0.27034548381846
Dynamic Harmonic Model,2015/2016,US National,4 wk ahead,0.636979832288734
Historical Average,2015/2016,US National,4 wk ahead,2.79047786606205e-06
Subtype Historical Average,2015/2016,US National,4 wk ahead,0.3630173772334
Dynamic Harmonic Model,2016/2017,US National,4 wk ahead,0.60664581920972
Historical Average,2016/2017,US National,4 wk ahead,2.69442322338568e-06
Subtype Historical Average,2016/2017,US National,4 wk ahead,0.393351486367057
Dynamic Harmonic Model,2017/2018,US National,4 wk ahead,0.651182571903693
Historical Average,2017/2018,US National,4 wk ahead,1.79097492206038e-06
Subtype Historical Average,2017/2018,US National,4 wk ahead,0.348815637121385
Dynamic Harmonic Model,2010/2011,HHS Region 1,Season onset,0.953569118004233
Historical Average,2010/2011,HHS Region 1,Season onset,5.00884133208613e-08
Subtype Historical Average,2010/2011,HHS Region 1,Season onset,0.0464308319073531
Dynamic Harmonic Model,2011/2012,HHS Region 1,Season onset,0.927446773684545
Historical Average,2011/2012,HHS Region 1,Season onset,1.13473654716521e-07
Subtype Historical Average,2011/2012,HHS Region 1,Season onset,0.0725531128418007
Dynamic Harmonic Model,2012/2013,HHS Region 1,Season onset,0.945834148134119
Historical Average,2012/2013,HHS Region 1,Season onset,8.36765194392793e-08
Subtype Historical Average,2012/2013,HHS Region 1,Season onset,0.0541657681893614
Dynamic Harmonic Model,2013/2014,HHS Region 1,Season onset,0.958021856211661
Historical Average,2013/2014,HHS Region 1,Season onset,1.38995260086393e-07
Subtype Historical Average,2013/2014,HHS Region 1,Season onset,0.0419780047930788
Dynamic Harmonic Model,2014/2015,HHS Region 1,Season onset,0.986937709854948
Historical Average,2014/2015,HHS Region 1,Season onset,4.25376920383098e-08
Subtype Historical Average,2014/2015,HHS Region 1,Season onset,0.0130622476073604
Dynamic Harmonic Model,2015/2016,HHS Region 1,Season onset,0.945585120913286
Historical Average,2015/2016,HHS Region 1,Season onset,9.25976057708274e-08
Subtype Historical Average,2015/2016,HHS Region 1,Season onset,0.0544147864891086
Dynamic Harmonic Model,2016/2017,HHS Region 1,Season onset,0.946382250805716
Historical Average,2016/2017,HHS Region 1,Season onset,8.30218790560455e-08
Subtype Historical Average,2016/2017,HHS Region 1,Season onset,0.0536176661724049
Dynamic Harmonic Model,2017/2018,HHS Region 1,Season onset,0.945629312344259
Historical Average,2017/2018,HHS Region 1,Season onset,8.9844641305716e-08
Subtype Historical Average,2017/2018,HHS Region 1,Season onset,0.0543705978110996
Dynamic Harmonic Model,2010/2011,HHS Region 10,Season onset,0.999999988886304
Historical Average,2010/2011,HHS Region 10,Season onset,8.22884225356462e-10
Subtype Historical Average,2010/2011,HHS Region 10,Season onset,1.02908118175306e-08
Dynamic Harmonic Model,2011/2012,HHS Region 10,Season onset,0.999999982053154
Historical Average,2011/2012,HHS Region 10,Season onset,5.33910850117398e-09
Subtype Historical Average,2011/2012,HHS Region 10,Season onset,1.26077375010572e-08
Dynamic Harmonic Model,2012/2013,HHS Region 10,Season onset,0.999999985716064
Historical Average,2012/2013,HHS Region 10,Season onset,6.35592588528395e-09
Subtype Historical Average,2012/2013,HHS Region 10,Season onset,7.92801053898491e-09
Dynamic Harmonic Model,2013/2014,HHS Region 10,Season onset,0.999999977645454
Historical Average,2013/2014,HHS Region 10,Season onset,1.09026989183166e-08
Subtype Historical Average,2013/2014,HHS Region 10,Season onset,1.14518468089844e-08
Dynamic Harmonic Model,2014/2015,HHS Region 10,Season onset,0.999999970226728
Historical Average,2014/2015,HHS Region 10,Season onset,1.54461534776141e-08
Subtype Historical Average,2014/2015,HHS Region 10,Season onset,1.43271186216352e-08
Dynamic Harmonic Model,2015/2016,HHS Region 10,Season onset,0.999999990140811
Historical Average,2015/2016,HHS Region 10,Season onset,4.26552501939169e-09
Subtype Historical Average,2015/2016,HHS Region 10,Season onset,5.59366367705883e-09
Dynamic Harmonic Model,2016/2017,HHS Region 10,Season onset,0.99999998593429
Historical Average,2016/2017,HHS Region 10,Season onset,4.18817637556474e-09
Subtype Historical Average,2016/2017,HHS Region 10,Season onset,9.87753376304946e-09
Dynamic Harmonic Model,2017/2018,HHS Region 10,Season onset,0.999999976080069
Historical Average,2017/2018,HHS Region 10,Season onset,7.16305509134851e-09
Subtype Historical Average,2017/2018,HHS Region 10,Season onset,1.67568763776586e-08
Dynamic Harmonic Model,2010/2011,HHS Region 2,Season onset,0.821890912962251
Historical Average,2010/2011,HHS Region 2,Season onset,1.99618433424446e-07
Subtype Historical Average,2010/2011,HHS Region 2,Season onset,0.178108887419316
Dynamic Harmonic Model,2011/2012,HHS Region 2,Season onset,0.662548882673709
Historical Average,2011/2012,HHS Region 2,Season onset,2.78424426317705e-07
Subtype Historical Average,2011/2012,HHS Region 2,Season onset,0.337450838901865
Dynamic Harmonic Model,2012/2013,HHS Region 2,Season onset,0.774590575297537
Historical Average,2012/2013,HHS Region 2,Season onset,2.34947650636584e-07
Subtype Historical Average,2012/2013,HHS Region 2,Season onset,0.225409189754812
Dynamic Harmonic Model,2013/2014,HHS Region 2,Season onset,0.782327910625845
Historical Average,2013/2014,HHS Region 2,Season onset,3.06675550364709e-07
Subtype Historical Average,2013/2014,HHS Region 2,Season onset,0.217671782698604
Dynamic Harmonic Model,2014/2015,HHS Region 2,Season onset,0.78389357135396
Historical Average,2014/2015,HHS Region 2,Season onset,3.64972219462359e-07
Subtype Historical Average,2014/2015,HHS Region 2,Season onset,0.21610606367382
Dynamic Harmonic Model,2015/2016,HHS Region 2,Season onset,0.938880966640458
Historical Average,2015/2016,HHS Region 2,Season onset,1.19909580510753e-07
Subtype Historical Average,2015/2016,HHS Region 2,Season onset,0.0611189134499618
Dynamic Harmonic Model,2016/2017,HHS Region 2,Season onset,0.765840946986523
Historical Average,2016/2017,HHS Region 2,Season onset,2.23213170161296e-07
Subtype Historical Average,2016/2017,HHS Region 2,Season onset,0.234158829800307
Dynamic Harmonic Model,2017/2018,HHS Region 2,Season onset,0.769413847577292
Historical Average,2017/2018,HHS Region 2,Season onset,2.08282085170275e-07
Subtype Historical Average,2017/2018,HHS Region 2,Season onset,0.230585944140623
Dynamic Harmonic Model,2010/2011,HHS Region 3,Season onset,0.965446977834858
Historical Average,2010/2011,HHS Region 3,Season onset,0.0345033800446468
Subtype Historical Average,2010/2011,HHS Region 3,Season onset,4.96421204954478e-05
Dynamic Harmonic Model,2011/2012,HHS Region 3,Season onset,0.956668991869014
Historical Average,2011/2012,HHS Region 3,Season onset,0.0431690583205999
Subtype Historical Average,2011/2012,HHS Region 3,Season onset,0.000161949810386
Dynamic Harmonic Model,2012/2013,HHS Region 3,Season onset,0.966301371750731
Historical Average,2012/2013,HHS Region 3,Season onset,0.0336716448284354
Subtype Historical Average,2012/2013,HHS Region 3,Season onset,2.69834208330287e-05
Dynamic Harmonic Model,2013/2014,HHS Region 3,Season onset,0.965128162134234
Historical Average,2013/2014,HHS Region 3,Season onset,0.0348460632710648
Subtype Historical Average,2013/2014,HHS Region 3,Season onset,2.57745947013787e-05
Dynamic Harmonic Model,2014/2015,HHS Region 3,Season onset,0.96718522135943
Historical Average,2014/2015,HHS Region 3,Season onset,0.032796942676195
Subtype Historical Average,2014/2015,HHS Region 3,Season onset,1.7835964374905e-05
Dynamic Harmonic Model,2015/2016,HHS Region 3,Season onset,0.9999999979777
Historical Average,2015/2016,HHS Region 3,Season onset,3.86725216006471e-10
Subtype Historical Average,2015/2016,HHS Region 3,Season onset,1.63557499956038e-09
Dynamic Harmonic Model,2016/2017,HHS Region 3,Season onset,0.965388223236578
Historical Average,2016/2017,HHS Region 3,Season onset,0.0345713728027123
Subtype Historical Average,2016/2017,HHS Region 3,Season onset,4.04039607100227e-05
Dynamic Harmonic Model,2017/2018,HHS Region 3,Season onset,0.965464189431204
Historical Average,2017/2018,HHS Region 3,Season onset,0.0344935553876336
Subtype Historical Average,2017/2018,HHS Region 3,Season onset,4.22551811627564e-05
Dynamic Harmonic Model,2010/2011,HHS Region 4,Season onset,0.815262196148393
Historical Average,2010/2011,HHS Region 4,Season onset,3.41116926931866e-05
Subtype Historical Average,2010/2011,HHS Region 4,Season onset,0.184703692158914
Dynamic Harmonic Model,2011/2012,HHS Region 4,Season onset,0.744897349753563
Historical Average,2011/2012,HHS Region 4,Season onset,1.41943819805627e-05
Subtype Historical Average,2011/2012,HHS Region 4,Season onset,0.255088455864456
Dynamic Harmonic Model,2012/2013,HHS Region 4,Season onset,0.817657635322032
Historical Average,2012/2013,HHS Region 4,Season onset,2.74843776925331e-05
Subtype Historical Average,2012/2013,HHS Region 4,Season onset,0.182314880300275
Dynamic Harmonic Model,2013/2014,HHS Region 4,Season onset,0.826174737954288
Historical Average,2013/2014,HHS Region 4,Season onset,0.173195680262346
Subtype Historical Average,2013/2014,HHS Region 4,Season onset,0.000629581783365763
Dynamic Harmonic Model,2014/2015,HHS Region 4,Season onset,0.824410722542021
Historical Average,2014/2015,HHS Region 4,Season onset,7.05067825861944e-05
Subtype Historical Average,2014/2015,HHS Region 4,Season onset,0.175518770675393
Dynamic Harmonic Model,2015/2016,HHS Region 4,Season onset,0.999999998426054
Historical Average,2015/2016,HHS Region 4,Season onset,1.45424613918549e-10
Subtype Historical Average,2015/2016,HHS Region 4,Season onset,1.42852120840137e-09
Dynamic Harmonic Model,2016/2017,HHS Region 4,Season onset,0.820467314301356
Historical Average,2016/2017,HHS Region 4,Season onset,3.13384364597624e-05
Subtype Historical Average,2016/2017,HHS Region 4,Season onset,0.179501347262184
Dynamic Harmonic Model,2017/2018,HHS Region 4,Season onset,0.821380521145036
Historical Average,2017/2018,HHS Region 4,Season onset,2.81098206225443e-05
Subtype Historical Average,2017/2018,HHS Region 4,Season onset,0.178591369034341
Dynamic Harmonic Model,2010/2011,HHS Region 5,Season onset,0.663021505622525
Historical Average,2010/2011,HHS Region 5,Season onset,0.336954134667921
Subtype Historical Average,2010/2011,HHS Region 5,Season onset,2.43597095532577e-05
Dynamic Harmonic Model,2011/2012,HHS Region 5,Season onset,0.704247630243782
Historical Average,2011/2012,HHS Region 5,Season onset,1.4134259778208e-06
Subtype Historical Average,2011/2012,HHS Region 5,Season onset,0.29575095633024
Dynamic Harmonic Model,2012/2013,HHS Region 5,Season onset,0.632182099817598
Historical Average,2012/2013,HHS Region 5,Season onset,0.366587736239125
Subtype Historical Average,2012/2013,HHS Region 5,Season onset,0.00123016394327646
Dynamic Harmonic Model,2013/2014,HHS Region 5,Season onset,0.695828037297791
Historical Average,2013/2014,HHS Region 5,Season onset,0.304161248700427
Subtype Historical Average,2013/2014,HHS Region 5,Season onset,1.07140017823501e-05
Dynamic Harmonic Model,2014/2015,HHS Region 5,Season onset,0.614370874795096
Historical Average,2014/2015,HHS Region 5,Season onset,0.385558119833548
Subtype Historical Average,2014/2015,HHS Region 5,Season onset,7.10053713560203e-05
Dynamic Harmonic Model,2015/2016,HHS Region 5,Season onset,0.665832030854339
Historical Average,2015/2016,HHS Region 5,Season onset,0.334153173850046
Subtype Historical Average,2015/2016,HHS Region 5,Season onset,1.47952956146737e-05
Dynamic Harmonic Model,2016/2017,HHS Region 5,Season onset,0.568108562009207
Historical Average,2016/2017,HHS Region 5,Season onset,0.40617324776077
Subtype Historical Average,2016/2017,HHS Region 5,Season onset,0.0257181902300225
Dynamic Harmonic Model,2017/2018,HHS Region 5,Season onset,0.599423237371936
Historical Average,2017/2018,HHS Region 5,Season onset,0.380680494070993
Subtype Historical Average,2017/2018,HHS Region 5,Season onset,0.0198962685570707
Dynamic Harmonic Model,2010/2011,HHS Region 6,Season onset,0.92697047071258
Historical Average,2010/2011,HHS Region 6,Season onset,0.0729768995382317
Subtype Historical Average,2010/2011,HHS Region 6,Season onset,5.26297491880279e-05
Dynamic Harmonic Model,2011/2012,HHS Region 6,Season onset,0.903848507374328
Historical Average,2011/2012,HHS Region 6,Season onset,0.0957560034275099
Subtype Historical Average,2011/2012,HHS Region 6,Season onset,0.000395489198161886
Dynamic Harmonic Model,2012/2013,HHS Region 6,Season onset,0.92631429959665
Historical Average,2012/2013,HHS Region 6,Season onset,0.0735898577801028
Subtype Historical Average,2012/2013,HHS Region 6,Season onset,9.58426232467873e-05
Dynamic Harmonic Model,2013/2014,HHS Region 6,Season onset,0.927874885006072
Historical Average,2013/2014,HHS Region 6,Season onset,0.0720985966111064
Subtype Historical Average,2013/2014,HHS Region 6,Season onset,2.65183828215822e-05
Dynamic Harmonic Model,2014/2015,HHS Region 6,Season onset,0.927843335180727
Historical Average,2014/2015,HHS Region 6,Season onset,0.0721231680069261
Subtype Historical Average,2014/2015,HHS Region 6,Season onset,3.34968123469765e-05
Dynamic Harmonic Model,2015/2016,HHS Region 6,Season onset,0.951687200001412
Historical Average,2015/2016,HHS Region 6,Season onset,0.0483082503624818
Subtype Historical Average,2015/2016,HHS Region 6,Season onset,4.54963610645456e-06
Dynamic Harmonic Model,2016/2017,HHS Region 6,Season onset,0.97400570817926
Historical Average,2016/2017,HHS Region 6,Season onset,3.14194054351599e-06
Subtype Historical Average,2016/2017,HHS Region 6,Season onset,0.0259911498801966
Dynamic Harmonic Model,2017/2018,HHS Region 6,Season onset,0.928105188936411
Historical Average,2017/2018,HHS Region 6,Season onset,0.0718207192202789
Subtype Historical Average,2017/2018,HHS Region 6,Season onset,7.40918433102346e-05
Dynamic Harmonic Model,2010/2011,HHS Region 7,Season onset,0.958283567751154
Historical Average,2010/2011,HHS Region 7,Season onset,1.48242056854342e-07
Subtype Historical Average,2010/2011,HHS Region 7,Season onset,0.0417162840067892
Dynamic Harmonic Model,2011/2012,HHS Region 7,Season onset,0.969846979673839
Historical Average,2011/2012,HHS Region 7,Season onset,1.55930453162449e-07
Subtype Historical Average,2011/2012,HHS Region 7,Season onset,0.0301528643957074
Dynamic Harmonic Model,2012/2013,HHS Region 7,Season onset,0.999999810264439
Historical Average,2012/2013,HHS Region 7,Season onset,6.57194174825334e-13
Subtype Historical Average,2012/2013,HHS Region 7,Season onset,1.89734903684684e-07
Dynamic Harmonic Model,2013/2014,HHS Region 7,Season onset,0.963348981913206
Historical Average,2013/2014,HHS Region 7,Season onset,2.96942252401548e-07
Subtype Historical Average,2013/2014,HHS Region 7,Season onset,0.0366507211445417
Dynamic Harmonic Model,2014/2015,HHS Region 7,Season onset,0.96754823610038
Historical Average,2014/2015,HHS Region 7,Season onset,2.02650022665197e-07
Subtype Historical Average,2014/2015,HHS Region 7,Season onset,0.0324515612495973
Dynamic Harmonic Model,2015/2016,HHS Region 7,Season onset,0.969828545518923
Historical Average,2015/2016,HHS Region 7,Season onset,8.80195254597196e-08
Subtype Historical Average,2015/2016,HHS Region 7,Season onset,0.0301713664615511
Dynamic Harmonic Model,2016/2017,HHS Region 7,Season onset,0.957576573213509
Historical Average,2016/2017,HHS Region 7,Season onset,1.57784637312112e-07
Subtype Historical Average,2016/2017,HHS Region 7,Season onset,0.0424232690018534
Dynamic Harmonic Model,2017/2018,HHS Region 7,Season onset,0.960486348451921
Historical Average,2017/2018,HHS Region 7,Season onset,1.77404611552243e-07
Subtype Historical Average,2017/2018,HHS Region 7,Season onset,0.0395134741434679
Dynamic Harmonic Model,2010/2011,HHS Region 8,Season onset,0.999999888949599
Historical Average,2010/2011,HHS Region 8,Season onset,5.44263315616605e-12
Subtype Historical Average,2010/2011,HHS Region 8,Season onset,1.11044958587387e-07
Dynamic Harmonic Model,2011/2012,HHS Region 8,Season onset,0.999999775989381
Historical Average,2011/2012,HHS Region 8,Season onset,1.6164433583842e-15
Subtype Historical Average,2011/2012,HHS Region 8,Season onset,2.24010617449809e-07
Dynamic Harmonic Model,2012/2013,HHS Region 8,Season onset,0.999999940695145
Historical Average,2012/2013,HHS Region 8,Season onset,5.2221498425619e-11
Subtype Historical Average,2012/2013,HHS Region 8,Season onset,5.92526334074813e-08
Dynamic Harmonic Model,2013/2014,HHS Region 8,Season onset,0.999999931569744
Historical Average,2013/2014,HHS Region 8,Season onset,1.8143409694694e-11
Subtype Historical Average,2013/2014,HHS Region 8,Season onset,6.84121123470145e-08
Dynamic Harmonic Model,2014/2015,HHS Region 8,Season onset,0.999999922925949
Historical Average,2014/2015,HHS Region 8,Season onset,2.52197996773131e-11
Subtype Historical Average,2014/2015,HHS Region 8,Season onset,7.70488309310236e-08
Dynamic Harmonic Model,2015/2016,HHS Region 8,Season onset,0.999999988867265
Historical Average,2015/2016,HHS Region 8,Season onset,3.61045941018154e-10
Subtype Historical Average,2015/2016,HHS Region 8,Season onset,1.07716885706543e-08
Dynamic Harmonic Model,2016/2017,HHS Region 8,Season onset,0.999999920093308
Historical Average,2016/2017,HHS Region 8,Season onset,1.66960682266331e-12
Subtype Historical Average,2016/2017,HHS Region 8,Season onset,7.99050224653933e-08
Dynamic Harmonic Model,2017/2018,HHS Region 8,Season onset,0.999999907713403
Historical Average,2017/2018,HHS Region 8,Season onset,3.6431962087624e-12
Subtype Historical Average,2017/2018,HHS Region 8,Season onset,9.22829539216402e-08
Dynamic Harmonic Model,2010/2011,HHS Region 9,Season onset,0.820352367620164
Historical Average,2010/2011,HHS Region 9,Season onset,1.93252787117809e-05
Subtype Historical Average,2010/2011,HHS Region 9,Season onset,0.179628307101124
Dynamic Harmonic Model,2011/2012,HHS Region 9,Season onset,0.638443374176367
Historical Average,2011/2012,HHS Region 9,Season onset,3.59092750185275e-05
Subtype Historical Average,2011/2012,HHS Region 9,Season onset,0.361520716548614
Dynamic Harmonic Model,2012/2013,HHS Region 9,Season onset,0.820927489388332
Historical Average,2012/2013,HHS Region 9,Season onset,3.01851277285652e-06
Subtype Historical Average,2012/2013,HHS Region 9,Season onset,0.179069492098895
Dynamic Harmonic Model,2013/2014,HHS Region 9,Season onset,0.723671168197034
Historical Average,2013/2014,HHS Region 9,Season onset,5.13661380631983e-05
Subtype Historical Average,2013/2014,HHS Region 9,Season onset,0.276277465664903
Dynamic Harmonic Model,2014/2015,HHS Region 9,Season onset,0.729594399029702
Historical Average,2014/2015,HHS Region 9,Season onset,7.88863610271772e-05
Subtype Historical Average,2014/2015,HHS Region 9,Season onset,0.270326714609271
Dynamic Harmonic Model,2015/2016,HHS Region 9,Season onset,0.825828733140297
Historical Average,2015/2016,HHS Region 9,Season onset,0.0906909740131537
Subtype Historical Average,2015/2016,HHS Region 9,Season onset,0.083480292846549
Dynamic Harmonic Model,2016/2017,HHS Region 9,Season onset,0.737488818418999
Historical Average,2016/2017,HHS Region 9,Season onset,2.21793862740056e-05
Subtype Historical Average,2016/2017,HHS Region 9,Season onset,0.262489002194727
Dynamic Harmonic Model,2017/2018,HHS Region 9,Season onset,0.72556259992746
Historical Average,2017/2018,HHS Region 9,Season onset,2.19868303535811e-05
Subtype Historical Average,2017/2018,HHS Region 9,Season onset,0.274415413242187
Dynamic Harmonic Model,2010/2011,US National,Season onset,0.876751931033789
Historical Average,2010/2011,US National,Season onset,1.86416743834678e-06
Subtype Historical Average,2010/2011,US National,Season onset,0.123246204798773
Dynamic Harmonic Model,2011/2012,US National,Season onset,0.786075777544677
Historical Average,2011/2012,US National,Season onset,1.73645811667673e-06
Subtype Historical Average,2011/2012,US National,Season onset,0.213922485997206
Dynamic Harmonic Model,2012/2013,US National,Season onset,0.95341231724344
Historical Average,2012/2013,US National,Season onset,5.02616175136694e-07
Subtype Historical Average,2012/2013,US National,Season onset,0.0465871801403848
Dynamic Harmonic Model,2013/2014,US National,Season onset,0.860363489698787
Historical Average,2013/2014,US National,Season onset,2.22913835101916e-06
Subtype Historical Average,2013/2014,US National,Season onset,0.139634281162862
Dynamic Harmonic Model,2014/2015,US National,Season onset,0.860268848483127
Historical Average,2014/2015,US National,Season onset,1.95600800254682e-06
Subtype Historical Average,2014/2015,US National,Season onset,0.139729195508871
Dynamic Harmonic Model,2015/2016,US National,Season onset,0.894571490540107
Historical Average,2015/2016,US National,Season onset,9.35762646028821e-06
Subtype Historical Average,2015/2016,US National,Season onset,0.105419151833432
Dynamic Harmonic Model,2016/2017,US National,Season onset,0.857148131958116
Historical Average,2016/2017,US National,Season onset,1.66959646993371e-06
Subtype Historical Average,2016/2017,US National,Season onset,0.142850198445414
Dynamic Harmonic Model,2017/2018,US National,Season onset,0.856974435558622
Historical Average,2017/2018,US National,Season onset,1.75997094860369e-06
Subtype Historical Average,2017/2018,US National,Season onset,0.143023804470429
Dynamic Harmonic Model,2010/2011,HHS Region 1,Season peak percentage,0.988325690567833
Historical Average,2010/2011,HHS Region 1,Season peak percentage,3.68265110553595e-05
Subtype Historical Average,2010/2011,HHS Region 1,Season peak percentage,0.0116374829211115
Dynamic Harmonic Model,2011/2012,HHS Region 1,Season peak percentage,0.982316065686487
Historical Average,2011/2012,HHS Region 1,Season peak percentage,6.51841024753658e-06
Subtype Historical Average,2011/2012,HHS Region 1,Season peak percentage,0.0176774159032652
Dynamic Harmonic Model,2012/2013,HHS Region 1,Season peak percentage,0.988098848594724
Historical Average,2012/2013,HHS Region 1,Season peak percentage,2.60346300230639e-05
Subtype Historical Average,2012/2013,HHS Region 1,Season peak percentage,0.0118751167752526
Dynamic Harmonic Model,2013/2014,HHS Region 1,Season peak percentage,0.988035276834328
Historical Average,2013/2014,HHS Region 1,Season peak percentage,0.00439187142619054
Subtype Historical Average,2013/2014,HHS Region 1,Season peak percentage,0.00757285173948126
Dynamic Harmonic Model,2014/2015,HHS Region 1,Season peak percentage,0.98788011688139
Historical Average,2014/2015,HHS Region 1,Season peak percentage,0.012068606549832
Subtype Historical Average,2014/2015,HHS Region 1,Season peak percentage,5.12765687778065e-05
Dynamic Harmonic Model,2015/2016,HHS Region 1,Season peak percentage,0.987477240931699
Historical Average,2015/2016,HHS Region 1,Season peak percentage,1.80531213040161e-05
Subtype Historical Average,2015/2016,HHS Region 1,Season peak percentage,0.0125047059469966
Dynamic Harmonic Model,2016/2017,HHS Region 1,Season peak percentage,0.999999945439477
Historical Average,2016/2017,HHS Region 1,Season peak percentage,4.72128139144569e-10
Subtype Historical Average,2016/2017,HHS Region 1,Season peak percentage,5.40883947034026e-08
Dynamic Harmonic Model,2017/2018,HHS Region 1,Season peak percentage,0.982283097132915
Historical Average,2017/2018,HHS Region 1,Season peak percentage,7.00231562788933e-06
Subtype Historical Average,2017/2018,HHS Region 1,Season peak percentage,0.0177099005514569
Dynamic Harmonic Model,2010/2011,HHS Region 10,Season peak percentage,0.957759142839787
Historical Average,2010/2011,HHS Region 10,Season peak percentage,3.76861295192363e-06
Subtype Historical Average,2010/2011,HHS Region 10,Season peak percentage,0.0422370885472614
Dynamic Harmonic Model,2011/2012,HHS Region 10,Season peak percentage,0.984870408133021
Historical Average,2011/2012,HHS Region 10,Season peak percentage,4.16661480393573e-06
Subtype Historical Average,2011/2012,HHS Region 10,Season peak percentage,0.0151254252521752
Dynamic Harmonic Model,2012/2013,HHS Region 10,Season peak percentage,0.945211630548083
Historical Average,2012/2013,HHS Region 10,Season peak percentage,4.22877089049486e-06
Subtype Historical Average,2012/2013,HHS Region 10,Season peak percentage,0.0547841406810269
Dynamic Harmonic Model,2013/2014,HHS Region 10,Season peak percentage,0.956902033003355
Historical Average,2013/2014,HHS Region 10,Season peak percentage,5.54059440082987e-05
Subtype Historical Average,2013/2014,HHS Region 10,Season peak percentage,0.0430425610526366
Dynamic Harmonic Model,2014/2015,HHS Region 10,Season peak percentage,0.947885478364406
Historical Average,2014/2015,HHS Region 10,Season peak percentage,6.83358450440797e-06
Subtype Historical Average,2014/2015,HHS Region 10,Season peak percentage,0.0521076880510899
Dynamic Harmonic Model,2015/2016,HHS Region 10,Season peak percentage,0.938844326606593
Historical Average,2015/2016,HHS Region 10,Season peak percentage,3.48427029771557e-06
Subtype Historical Average,2015/2016,HHS Region 10,Season peak percentage,0.0611521891231097
Dynamic Harmonic Model,2016/2017,HHS Region 10,Season peak percentage,0.951394740985166
Historical Average,2016/2017,HHS Region 10,Season peak percentage,3.56989917762694e-06
Subtype Historical Average,2016/2017,HHS Region 10,Season peak percentage,0.0486016891156568
Dynamic Harmonic Model,2017/2018,HHS Region 10,Season peak percentage,0.946265428356058
Historical Average,2017/2018,HHS Region 10,Season peak percentage,3.43496696418792e-06
Subtype Historical Average,2017/2018,HHS Region 10,Season peak percentage,0.0537311366769775
Dynamic Harmonic Model,2010/2011,HHS Region 2,Season peak percentage,0.877749737857707
Historical Average,2010/2011,HHS Region 2,Season peak percentage,2.13715194775851e-06
Subtype Historical Average,2010/2011,HHS Region 2,Season peak percentage,0.122248124990346
Dynamic Harmonic Model,2011/2012,HHS Region 2,Season peak percentage,0.850998399338249
Historical Average,2011/2012,HHS Region 2,Season peak percentage,2.41100620475717e-06
Subtype Historical Average,2011/2012,HHS Region 2,Season peak percentage,0.148999189655546
Dynamic Harmonic Model,2012/2013,HHS Region 2,Season peak percentage,0.876132014692537
Historical Average,2012/2013,HHS Region 2,Season peak percentage,3.51734701007504e-06
Subtype Historical Average,2012/2013,HHS Region 2,Season peak percentage,0.123864467960452
Dynamic Harmonic Model,2013/2014,HHS Region 2,Season peak percentage,0.882968557694809
Historical Average,2013/2014,HHS Region 2,Season peak percentage,8.23763619440019e-06
Subtype Historical Average,2013/2014,HHS Region 2,Season peak percentage,0.117023204668997
Dynamic Harmonic Model,2014/2015,HHS Region 2,Season peak percentage,0.9207970725516
Historical Average,2014/2015,HHS Region 2,Season peak percentage,1.46916646000735e-05
Subtype Historical Average,2014/2015,HHS Region 2,Season peak percentage,0.0791882357838
Dynamic Harmonic Model,2015/2016,HHS Region 2,Season peak percentage,0.938522810358342
Historical Average,2015/2016,HHS Region 2,Season peak percentage,2.43196379338788e-06
Subtype Historical Average,2015/2016,HHS Region 2,Season peak percentage,0.061474757677865
Dynamic Harmonic Model,2016/2017,HHS Region 2,Season peak percentage,0.881502127049778
Historical Average,2016/2017,HHS Region 2,Season peak percentage,1.21048441403204e-06
Subtype Historical Average,2016/2017,HHS Region 2,Season peak percentage,0.118496662465808
Dynamic Harmonic Model,2017/2018,HHS Region 2,Season peak percentage,0.853989212166673
Historical Average,2017/2018,HHS Region 2,Season peak percentage,2.37072879430363e-06
Subtype Historical Average,2017/2018,HHS Region 2,Season peak percentage,0.146008417104532
