component_model_id,season,Model Week,location,weight
Dynamic Harmonic Model,2015/2016,57,HHS Region 9,0.718611103792315
Historical Average,2015/2016,57,HHS Region 9,9.3115331520684e-06
Subtype Historical Average,2015/2016,57,HHS Region 9,0.281379584674533
Dynamic Harmonic Model,2016/2017,57,HHS Region 9,0.581517407096246
Historical Average,2016/2017,57,HHS Region 9,1.01174566183348e-05
Subtype Historical Average,2016/2017,57,HHS Region 9,0.418472475447136
Dynamic Harmonic Model,2017/2018,57,HHS Region 9,0.553982507726823
Historical Average,2017/2018,57,HHS Region 9,1.15892098810673e-05
Subtype Historical Average,2017/2018,57,HHS Region 9,0.446005903063296
Dynamic Harmonic Model,2010/2011,58,HHS Region 9,0.874399874411167
Historical Average,2010/2011,58,HHS Region 9,2.52270818869125e-06
Subtype Historical Average,2010/2011,58,HHS Region 9,0.125597602880644
Dynamic Harmonic Model,2011/2012,58,HHS Region 9,0.854921784530431
Historical Average,2011/2012,58,HHS Region 9,2.78340635592551e-06
Subtype Historical Average,2011/2012,58,HHS Region 9,0.145075432063213
Dynamic Harmonic Model,2012/2013,58,HHS Region 9,0.999999702220137
Historical Average,2012/2013,58,HHS Region 9,6.34258961772296e-12
Subtype Historical Average,2012/2013,58,HHS Region 9,2.97773520654514e-07
Dynamic Harmonic Model,2013/2014,58,HHS Region 9,0.912580778796188
Historical Average,2013/2014,58,HHS Region 9,0.0874112050752957
Subtype Historical Average,2013/2014,58,HHS Region 9,8.01612851575085e-06
Dynamic Harmonic Model,2014/2015,58,HHS Region 9,0.882315935958716
Historical Average,2014/2015,58,HHS Region 9,2.53498894186729e-06
Subtype Historical Average,2014/2015,58,HHS Region 9,0.117681529052342
Dynamic Harmonic Model,2015/2016,58,HHS Region 9,0.867926928262932
Historical Average,2015/2016,58,HHS Region 9,2.83518805076986e-06
Subtype Historical Average,2015/2016,58,HHS Region 9,0.132070236549017
Dynamic Harmonic Model,2016/2017,58,HHS Region 9,0.850869716773492
Historical Average,2016/2017,58,HHS Region 9,3.18594884827646e-06
Subtype Historical Average,2016/2017,58,HHS Region 9,0.14912709727766
Dynamic Harmonic Model,2017/2018,58,HHS Region 9,0.855129444527774
Historical Average,2017/2018,58,HHS Region 9,3.15949120240159e-06
Subtype Historical Average,2017/2018,58,HHS Region 9,0.144867395981024
Dynamic Harmonic Model,2010/2011,59,HHS Region 9,0.887773357094636
Historical Average,2010/2011,59,HHS Region 9,0.000110227546046182
Subtype Historical Average,2010/2011,59,HHS Region 9,0.112116415359317
Dynamic Harmonic Model,2011/2012,59,HHS Region 9,0.800850908920596
Historical Average,2011/2012,59,HHS Region 9,1.72388721063684e-05
Subtype Historical Average,2011/2012,59,HHS Region 9,0.199131852207298
Dynamic Harmonic Model,2012/2013,59,HHS Region 9,0.87065531230859
Historical Average,2012/2013,59,HHS Region 9,7.60507490510822e-06
Subtype Historical Average,2012/2013,59,HHS Region 9,0.129337082616505
Dynamic Harmonic Model,2013/2014,59,HHS Region 9,0.806460434877926
Historical Average,2013/2014,59,HHS Region 9,0.193497306535962
Subtype Historical Average,2013/2014,59,HHS Region 9,4.2258586111998e-05
Dynamic Harmonic Model,2014/2015,59,HHS Region 9,0.784222538769244
Historical Average,2014/2015,59,HHS Region 9,3.60324292229728e-05
Subtype Historical Average,2014/2015,59,HHS Region 9,0.215741428801533
Dynamic Harmonic Model,2015/2016,59,HHS Region 9,0.800794881969992
Historical Average,2015/2016,59,HHS Region 9,2.78070315442295e-05
Subtype Historical Average,2015/2016,59,HHS Region 9,0.199177310998463
Dynamic Harmonic Model,2016/2017,59,HHS Region 9,0.761436864360072
Historical Average,2016/2017,59,HHS Region 9,3.11539718063476e-05
Subtype Historical Average,2016/2017,59,HHS Region 9,0.238531981668122
Dynamic Harmonic Model,2017/2018,59,HHS Region 9,0.766720127890832
Historical Average,2017/2018,59,HHS Region 9,2.70496581758983e-05
Subtype Historical Average,2017/2018,59,HHS Region 9,0.233252822450992
Dynamic Harmonic Model,2010/2011,60,HHS Region 9,0.948376148231418
Historical Average,2010/2011,60,HHS Region 9,0.000333990387418428
Subtype Historical Average,2010/2011,60,HHS Region 9,0.0512898613811636
Dynamic Harmonic Model,2011/2012,60,HHS Region 9,0.904345499611001
Historical Average,2011/2012,60,HHS Region 9,1.05847411408609e-05
Subtype Historical Average,2011/2012,60,HHS Region 9,0.0956439156478585
Dynamic Harmonic Model,2012/2013,60,HHS Region 9,0.944343163765857
Historical Average,2012/2013,60,HHS Region 9,3.18421547919709e-06
Subtype Historical Average,2012/2013,60,HHS Region 9,0.0556536520186638
Dynamic Harmonic Model,2013/2014,60,HHS Region 9,0.909944038396857
Historical Average,2013/2014,60,HHS Region 9,0.0451665030250968
Subtype Historical Average,2013/2014,60,HHS Region 9,0.044889458578046
Dynamic Harmonic Model,2014/2015,60,HHS Region 9,0.898363709456629
Historical Average,2014/2015,60,HHS Region 9,1.70817837488536e-05
Subtype Historical Average,2014/2015,60,HHS Region 9,0.101619208759622
Dynamic Harmonic Model,2015/2016,60,HHS Region 9,0.911060614474498
Historical Average,2015/2016,60,HHS Region 9,8.94656388368166e-06
Subtype Historical Average,2015/2016,60,HHS Region 9,0.0889304389616187
Dynamic Harmonic Model,2016/2017,60,HHS Region 9,0.890818815395495
Historical Average,2016/2017,60,HHS Region 9,1.33389928700641e-05
Subtype Historical Average,2016/2017,60,HHS Region 9,0.109167845611635
Dynamic Harmonic Model,2017/2018,60,HHS Region 9,0.889593329934026
Historical Average,2017/2018,60,HHS Region 9,1.0942977372404e-05
Subtype Historical Average,2017/2018,60,HHS Region 9,0.110395727088602
Dynamic Harmonic Model,2010/2011,61,HHS Region 9,0.923104251441034
Historical Average,2010/2011,61,HHS Region 9,0.000197417880801739
Subtype Historical Average,2010/2011,61,HHS Region 9,0.0766983306781644
Dynamic Harmonic Model,2011/2012,61,HHS Region 9,0.896845393182039
Historical Average,2011/2012,61,HHS Region 9,1.06468515065721e-05
Subtype Historical Average,2011/2012,61,HHS Region 9,0.103143959966454
Dynamic Harmonic Model,2012/2013,61,HHS Region 9,0.927589218216637
Historical Average,2012/2013,61,HHS Region 9,3.55975319078558e-06
Subtype Historical Average,2012/2013,61,HHS Region 9,0.0724072220301723
Dynamic Harmonic Model,2013/2014,61,HHS Region 9,0.860734348782945
Historical Average,2013/2014,61,HHS Region 9,0.000194617578181512
Subtype Historical Average,2013/2014,61,HHS Region 9,0.139071033638874
Dynamic Harmonic Model,2014/2015,61,HHS Region 9,0.852908999239744
Historical Average,2014/2015,61,HHS Region 9,2.04870265108652e-05
Subtype Historical Average,2014/2015,61,HHS Region 9,0.147070513733745
Dynamic Harmonic Model,2015/2016,61,HHS Region 9,0.86124229180404
Historical Average,2015/2016,61,HHS Region 9,1.03862771175506e-05
Subtype Historical Average,2015/2016,61,HHS Region 9,0.138747321918843
Dynamic Harmonic Model,2016/2017,61,HHS Region 9,0.850982352459858
Historical Average,2016/2017,61,HHS Region 9,1.4881163202097e-05
Subtype Historical Average,2016/2017,61,HHS Region 9,0.14900276637694
Dynamic Harmonic Model,2017/2018,61,HHS Region 9,0.841127063877145
Historical Average,2017/2018,61,HHS Region 9,1.11147538775566e-05
Subtype Historical Average,2017/2018,61,HHS Region 9,0.158861821368977
Dynamic Harmonic Model,2010/2011,62,HHS Region 9,0.945244217987663
Historical Average,2010/2011,62,HHS Region 9,0.00162337508613701
Subtype Historical Average,2010/2011,62,HHS Region 9,0.0531324069262002
Dynamic Harmonic Model,2011/2012,62,HHS Region 9,0.913261554480508
Historical Average,2011/2012,62,HHS Region 9,7.2654354082621e-06
Subtype Historical Average,2011/2012,62,HHS Region 9,0.0867311800840838
Dynamic Harmonic Model,2012/2013,62,HHS Region 9,0.945216263033112
Historical Average,2012/2013,62,HHS Region 9,2.01630914558449e-06
Subtype Historical Average,2012/2013,62,HHS Region 9,0.054781720657742
Dynamic Harmonic Model,2013/2014,62,HHS Region 9,0.899441605577622
Historical Average,2013/2014,62,HHS Region 9,3.91434154813202e-05
Subtype Historical Average,2013/2014,62,HHS Region 9,0.100519251006897
Dynamic Harmonic Model,2014/2015,62,HHS Region 9,0.897765547073544
Historical Average,2014/2015,62,HHS Region 9,1.36544213134467e-05
Subtype Historical Average,2014/2015,62,HHS Region 9,0.102220798505142
Dynamic Harmonic Model,2015/2016,62,HHS Region 9,0.901692179616791
Historical Average,2015/2016,62,HHS Region 9,7.14191844240211e-06
Subtype Historical Average,2015/2016,62,HHS Region 9,0.0983006784647667
Dynamic Harmonic Model,2016/2017,62,HHS Region 9,0.897176856057318
Historical Average,2016/2017,62,HHS Region 9,9.48604184129134e-06
Subtype Historical Average,2016/2017,62,HHS Region 9,0.102813657900841
Dynamic Harmonic Model,2017/2018,62,HHS Region 9,0.891204678787177
Historical Average,2017/2018,62,HHS Region 9,7.58481196458174e-06
Subtype Historical Average,2017/2018,62,HHS Region 9,0.108787736400859
Dynamic Harmonic Model,2010/2011,63,HHS Region 9,0.999999686513103
Historical Average,2010/2011,63,HHS Region 9,3.63192573704238e-09
Subtype Historical Average,2010/2011,63,HHS Region 9,3.09854971587131e-07
Dynamic Harmonic Model,2011/2012,63,HHS Region 9,0.928666196120037
Historical Average,2011/2012,63,HHS Region 9,1.62428799327887e-06
Subtype Historical Average,2011/2012,63,HHS Region 9,0.07133217959197
Dynamic Harmonic Model,2012/2013,63,HHS Region 9,0.895434820351817
Historical Average,2012/2013,63,HHS Region 9,2.10755315232989e-06
Subtype Historical Average,2012/2013,63,HHS Region 9,0.104563072095031
Dynamic Harmonic Model,2013/2014,63,HHS Region 9,0.91612721508877
Historical Average,2013/2014,63,HHS Region 9,8.07537784011836e-06
Subtype Historical Average,2013/2014,63,HHS Region 9,0.0838647095333894
Dynamic Harmonic Model,2014/2015,63,HHS Region 9,0.893501739371827
Historical Average,2014/2015,63,HHS Region 9,3.32858357409035e-06
Subtype Historical Average,2014/2015,63,HHS Region 9,0.106494932044598
Dynamic Harmonic Model,2015/2016,63,HHS Region 9,0.896136406800177
Historical Average,2015/2016,63,HHS Region 9,2.3828546970864e-06
Subtype Historical Average,2015/2016,63,HHS Region 9,0.103861210345126
Dynamic Harmonic Model,2016/2017,63,HHS Region 9,0.893949790301935
Historical Average,2016/2017,63,HHS Region 9,2.75333870250272e-06
Subtype Historical Average,2016/2017,63,HHS Region 9,0.106047456359362
Dynamic Harmonic Model,2017/2018,63,HHS Region 9,0.885281138139811
Historical Average,2017/2018,63,HHS Region 9,2.48866063644566e-06
Subtype Historical Average,2017/2018,63,HHS Region 9,0.114716373199552
Dynamic Harmonic Model,2010/2011,64,HHS Region 9,0.999999922117054
Historical Average,2010/2011,64,HHS Region 9,9.53544324558700e-09
Subtype Historical Average,2010/2011,64,HHS Region 9,6.83475030590439e-08
Dynamic Harmonic Model,2011/2012,64,HHS Region 9,0.943432180331042
Historical Average,2011/2012,64,HHS Region 9,1.81275813378916e-06
Subtype Historical Average,2011/2012,64,HHS Region 9,0.056566006910824
Dynamic Harmonic Model,2012/2013,64,HHS Region 9,0.938000839789665
Historical Average,2012/2013,64,HHS Region 9,1.6263882381415e-06
Subtype Historical Average,2012/2013,64,HHS Region 9,0.061997533822097
Dynamic Harmonic Model,2013/2014,64,HHS Region 9,0.943721837645102
Historical Average,2013/2014,64,HHS Region 9,4.45941961326215e-06
Subtype Historical Average,2013/2014,64,HHS Region 9,0.0562737029352851
Dynamic Harmonic Model,2014/2015,64,HHS Region 9,0.940629691253356
Historical Average,2014/2015,64,HHS Region 9,2.48353627417409e-06
Subtype Historical Average,2014/2015,64,HHS Region 9,0.0593678252103694
Dynamic Harmonic Model,2015/2016,64,HHS Region 9,0.942767012768969
Historical Average,2015/2016,64,HHS Region 9,2.00620995704556e-06
Subtype Historical Average,2015/2016,64,HHS Region 9,0.0572309810210743
Dynamic Harmonic Model,2016/2017,64,HHS Region 9,0.941878554309065
Historical Average,2016/2017,64,HHS Region 9,2.2402963081949e-06
Subtype Historical Average,2016/2017,64,HHS Region 9,0.0581192053946263
Dynamic Harmonic Model,2017/2018,64,HHS Region 9,0.936831805221564
Historical Average,2017/2018,64,HHS Region 9,2.10148951273475e-06
Subtype Historical Average,2017/2018,64,HHS Region 9,0.0631660932889232
Dynamic Harmonic Model,2010/2011,65,HHS Region 9,0.999999522683214
Historical Average,2010/2011,65,HHS Region 9,1.57203877469645e-08
Subtype Historical Average,2010/2011,65,HHS Region 9,4.61596397983422e-07
Dynamic Harmonic Model,2011/2012,65,HHS Region 9,0.903872072750016
Historical Average,2011/2012,65,HHS Region 9,2.99183506417878e-06
Subtype Historical Average,2011/2012,65,HHS Region 9,0.0961249354149196
Dynamic Harmonic Model,2012/2013,65,HHS Region 9,0.906068330912774
Historical Average,2012/2013,65,HHS Region 9,2.09282589118284e-06
Subtype Historical Average,2012/2013,65,HHS Region 9,0.0939295762613351
Dynamic Harmonic Model,2013/2014,65,HHS Region 9,0.913744924798176
Historical Average,2013/2014,65,HHS Region 9,6.65004693171418e-06
Subtype Historical Average,2013/2014,65,HHS Region 9,0.0862484251548927
Dynamic Harmonic Model,2014/2015,65,HHS Region 9,0.922657745153952
Historical Average,2014/2015,65,HHS Region 9,3.67562963711385e-06
Subtype Historical Average,2014/2015,65,HHS Region 9,0.0773385792164106
Dynamic Harmonic Model,2015/2016,65,HHS Region 9,0.916708573208071
Historical Average,2015/2016,65,HHS Region 9,2.80265931272748e-06
Subtype Historical Average,2015/2016,65,HHS Region 9,0.083288624132616
Dynamic Harmonic Model,2016/2017,65,HHS Region 9,0.929431822585574
Historical Average,2016/2017,65,HHS Region 9,2.57679999304202e-06
Subtype Historical Average,2016/2017,65,HHS Region 9,0.070565600614433
Dynamic Harmonic Model,2017/2018,65,HHS Region 9,0.905735062143534
Historical Average,2017/2018,65,HHS Region 9,3.05280950398413e-06
Subtype Historical Average,2017/2018,65,HHS Region 9,0.0942618850469623
Dynamic Harmonic Model,2010/2011,66,HHS Region 9,0.999999867926142
Historical Average,2010/2011,66,HHS Region 9,1.66386278459525e-08
Subtype Historical Average,2010/2011,66,HHS Region 9,1.15435229860966e-07
Dynamic Harmonic Model,2011/2012,66,HHS Region 9,0.937318857637895
Historical Average,2011/2012,66,HHS Region 9,2.30319772507742e-06
Subtype Historical Average,2011/2012,66,HHS Region 9,0.0626788391643796
Dynamic Harmonic Model,2012/2013,66,HHS Region 9,0.924160907813778
Historical Average,2012/2013,66,HHS Region 9,2.19403298877427e-06
Subtype Historical Average,2012/2013,66,HHS Region 9,0.0758368981532332
Dynamic Harmonic Model,2013/2014,66,HHS Region 9,0.932027624829818
Historical Average,2013/2014,66,HHS Region 9,5.38243219484538e-06
Subtype Historical Average,2013/2014,66,HHS Region 9,0.0679669927379875
Dynamic Harmonic Model,2014/2015,66,HHS Region 9,0.936396208298613
Historical Average,2014/2015,66,HHS Region 9,3.30220147939789e-06
Subtype Historical Average,2014/2015,66,HHS Region 9,0.0636004894999078
Dynamic Harmonic Model,2015/2016,66,HHS Region 9,0.926500151425284
Historical Average,2015/2016,66,HHS Region 9,3.06331014716406e-06
Subtype Historical Average,2015/2016,66,HHS Region 9,0.0734967852645693
Dynamic Harmonic Model,2016/2017,66,HHS Region 9,0.93142788176952
Historical Average,2016/2017,66,HHS Region 9,2.70317779228869e-06
Subtype Historical Average,2016/2017,66,HHS Region 9,0.0685694150526875
Dynamic Harmonic Model,2017/2018,66,HHS Region 9,0.922139422754114
Historical Average,2017/2018,66,HHS Region 9,3.14229852873272e-06
Subtype Historical Average,2017/2018,66,HHS Region 9,0.0778574349473568
Dynamic Harmonic Model,2010/2011,67,HHS Region 9,0.999999958029916
Historical Average,2010/2011,67,HHS Region 9,1.16065455895341e-08
Subtype Historical Average,2010/2011,67,HHS Region 9,3.03635380382437e-08
Dynamic Harmonic Model,2011/2012,67,HHS Region 9,0.949210830582789
Historical Average,2011/2012,67,HHS Region 9,2.35262888819179e-06
Subtype Historical Average,2011/2012,67,HHS Region 9,0.0507868167883224
Dynamic Harmonic Model,2012/2013,67,HHS Region 9,0.951718395463391
Historical Average,2012/2013,67,HHS Region 9,1.879785225043e-06
Subtype Historical Average,2012/2013,67,HHS Region 9,0.0482797247513836
Dynamic Harmonic Model,2013/2014,67,HHS Region 9,0.954404486406045
Historical Average,2013/2014,67,HHS Region 9,2.91949651851272e-06
Subtype Historical Average,2013/2014,67,HHS Region 9,0.0455925940974367
Dynamic Harmonic Model,2014/2015,67,HHS Region 9,0.94938746016428
Historical Average,2014/2015,67,HHS Region 9,2.71045783264041e-06
Subtype Historical Average,2014/2015,67,HHS Region 9,0.050609829377887
Dynamic Harmonic Model,2015/2016,67,HHS Region 9,0.950629789666793
Historical Average,2015/2016,67,HHS Region 9,2.41376127908996e-06
Subtype Historical Average,2015/2016,67,HHS Region 9,0.0493677965719274
Dynamic Harmonic Model,2016/2017,67,HHS Region 9,0.955387738623016
Historical Average,2016/2017,67,HHS Region 9,1.97618585736662e-06
Subtype Historical Average,2016/2017,67,HHS Region 9,0.0446102851911265
Dynamic Harmonic Model,2017/2018,67,HHS Region 9,0.948157103114088
Historical Average,2017/2018,67,HHS Region 9,2.40102382044283e-06
Subtype Historical Average,2017/2018,67,HHS Region 9,0.0518404958620918
Dynamic Harmonic Model,2010/2011,68,HHS Region 9,0.999999940874218
Historical Average,2010/2011,68,HHS Region 9,1.13915838438651e-08
Subtype Historical Average,2010/2011,68,HHS Region 9,4.77341983977511e-08
Dynamic Harmonic Model,2011/2012,68,HHS Region 9,0.949635302725525
Historical Average,2011/2012,68,HHS Region 9,1.87510271431147e-06
Subtype Historical Average,2011/2012,68,HHS Region 9,0.0503628221717604
Dynamic Harmonic Model,2012/2013,68,HHS Region 9,0.948864749428482
Historical Average,2012/2013,68,HHS Region 9,1.67437408328179e-06
Subtype Historical Average,2012/2013,68,HHS Region 9,0.0511335761974347
Dynamic Harmonic Model,2013/2014,68,HHS Region 9,0.957572500492705
Historical Average,2013/2014,68,HHS Region 9,2.23456199266902e-06
Subtype Historical Average,2013/2014,68,HHS Region 9,0.0424252649453022
Dynamic Harmonic Model,2014/2015,68,HHS Region 9,0.951983118489485
Historical Average,2014/2015,68,HHS Region 9,2.2132518432612e-06
Subtype Historical Average,2014/2015,68,HHS Region 9,0.0480146682586715
Dynamic Harmonic Model,2015/2016,68,HHS Region 9,0.950105080962507
Historical Average,2015/2016,68,HHS Region 9,1.85898590171343e-06
Subtype Historical Average,2015/2016,68,HHS Region 9,0.0498930600515911
Dynamic Harmonic Model,2016/2017,68,HHS Region 9,0.951939483083692
Historical Average,2016/2017,68,HHS Region 9,1.8082280240106e-06
Subtype Historical Average,2016/2017,68,HHS Region 9,0.0480587086882836
Dynamic Harmonic Model,2017/2018,68,HHS Region 9,0.948356679062979
Historical Average,2017/2018,68,HHS Region 9,1.87235466097628e-06
Subtype Historical Average,2017/2018,68,HHS Region 9,0.0516414485823596
Dynamic Harmonic Model,2010/2011,69,HHS Region 9,0.999999944947529
Historical Average,2010/2011,69,HHS Region 9,1.06226249915531e-08
Subtype Historical Average,2010/2011,69,HHS Region 9,4.44298465233413e-08
Dynamic Harmonic Model,2011/2012,69,HHS Region 9,0.953335643235061
Historical Average,2011/2012,69,HHS Region 9,1.64114150459326e-06
Subtype Historical Average,2011/2012,69,HHS Region 9,0.0466627156234347
Dynamic Harmonic Model,2012/2013,69,HHS Region 9,0.947490379005652
Historical Average,2012/2013,69,HHS Region 9,1.69380155343619e-06
Subtype Historical Average,2012/2013,69,HHS Region 9,0.0525079271927947
Dynamic Harmonic Model,2013/2014,69,HHS Region 9,0.950996435671519
Historical Average,2013/2014,69,HHS Region 9,2.56000009728579e-06
Subtype Historical Average,2013/2014,69,HHS Region 9,0.0490010043283836
Dynamic Harmonic Model,2014/2015,69,HHS Region 9,0.952305718484253
Historical Average,2014/2015,69,HHS Region 9,2.47339449467626e-06
Subtype Historical Average,2014/2015,69,HHS Region 9,0.0476918081212519
Dynamic Harmonic Model,2015/2016,69,HHS Region 9,0.949915500404726
Historical Average,2015/2016,69,HHS Region 9,1.89387042985528e-06
Subtype Historical Average,2015/2016,69,HHS Region 9,0.050082605724844
Dynamic Harmonic Model,2016/2017,69,HHS Region 9,0.955385044517627
Historical Average,2016/2017,69,HHS Region 9,1.55723490069936e-06
Subtype Historical Average,2016/2017,69,HHS Region 9,0.0446133982474722
Dynamic Harmonic Model,2017/2018,69,HHS Region 9,0.947814204338463
Historical Average,2017/2018,69,HHS Region 9,1.91438414057297e-06
Subtype Historical Average,2017/2018,69,HHS Region 9,0.0521838812773968
Dynamic Harmonic Model,2010/2011,70,HHS Region 9,0.999999968949965
Historical Average,2010/2011,70,HHS Region 9,6.26718355596892e-09
Subtype Historical Average,2010/2011,70,HHS Region 9,2.47828519305982e-08
Dynamic Harmonic Model,2011/2012,70,HHS Region 9,0.953008031804878
Historical Average,2011/2012,70,HHS Region 9,1.57625460677292e-06
Subtype Historical Average,2011/2012,70,HHS Region 9,0.0469903919405156
Dynamic Harmonic Model,2012/2013,70,HHS Region 9,0.952937977102125
Historical Average,2012/2013,70,HHS Region 9,1.37038387646794e-06
Subtype Historical Average,2012/2013,70,HHS Region 9,0.0470606525139986
Dynamic Harmonic Model,2013/2014,70,HHS Region 9,0.961120970592521
Historical Average,2013/2014,70,HHS Region 9,2.10922034466365e-06
Subtype Historical Average,2013/2014,70,HHS Region 9,0.0388769201871342
Dynamic Harmonic Model,2014/2015,70,HHS Region 9,0.955141782234998
Historical Average,2014/2015,70,HHS Region 9,1.75589971190411e-06
Subtype Historical Average,2014/2015,70,HHS Region 9,0.04485646186529
Dynamic Harmonic Model,2015/2016,70,HHS Region 9,0.955473785330468
Historical Average,2015/2016,70,HHS Region 9,1.65255997081077e-06
Subtype Historical Average,2015/2016,70,HHS Region 9,0.0445245621095615
Dynamic Harmonic Model,2016/2017,70,HHS Region 9,0.955811003960652
Historical Average,2016/2017,70,HHS Region 9,1.53217063261593e-06
Subtype Historical Average,2016/2017,70,HHS Region 9,0.044187463868715
Dynamic Harmonic Model,2017/2018,70,HHS Region 9,0.953943294397494
Historical Average,2017/2018,70,HHS Region 9,1.56330409214721e-06
Subtype Historical Average,2017/2018,70,HHS Region 9,0.0460551422984139
Dynamic Harmonic Model,2010/2011,71,HHS Region 9,0.999999821283772
Historical Average,2010/2011,71,HHS Region 9,2.26689122639058e-08
Subtype Historical Average,2010/2011,71,HHS Region 9,1.5604731570593e-07
Dynamic Harmonic Model,2011/2012,71,HHS Region 9,0.925365928690771
Historical Average,2011/2012,71,HHS Region 9,2.67898754231945e-06
Subtype Historical Average,2011/2012,71,HHS Region 9,0.0746313923216864
Dynamic Harmonic Model,2012/2013,71,HHS Region 9,0.913830947300798
Historical Average,2012/2013,71,HHS Region 9,2.72792656124733e-06
Subtype Historical Average,2012/2013,71,HHS Region 9,0.0861663247726405
Dynamic Harmonic Model,2013/2014,71,HHS Region 9,0.924419859542533
Historical Average,2013/2014,71,HHS Region 9,6.11880743768798e-06
Subtype Historical Average,2013/2014,71,HHS Region 9,0.0755740216500295
Dynamic Harmonic Model,2014/2015,71,HHS Region 9,0.926057916526857
Historical Average,2014/2015,71,HHS Region 9,3.74272809796391e-06
Subtype Historical Average,2014/2015,71,HHS Region 9,0.0739383407450448
Dynamic Harmonic Model,2015/2016,71,HHS Region 9,0.923550178940205
Historical Average,2015/2016,71,HHS Region 9,3.21901168162695e-06
Subtype Historical Average,2015/2016,71,HHS Region 9,0.0764466020481133
Dynamic Harmonic Model,2016/2017,71,HHS Region 9,0.936515196396523
Historical Average,2016/2017,71,HHS Region 9,2.50106610465382e-06
Subtype Historical Average,2016/2017,71,HHS Region 9,0.0634823025373724
Dynamic Harmonic Model,2017/2018,71,HHS Region 9,0.921381258297358
Historical Average,2017/2018,71,HHS Region 9,2.99516441023765e-06
Subtype Historical Average,2017/2018,71,HHS Region 9,0.0786157465382315
Dynamic Harmonic Model,2010/2011,72,HHS Region 9,0.999999344239792
Historical Average,2010/2011,72,HHS Region 9,1.686285822131e-08
Subtype Historical Average,2010/2011,72,HHS Region 9,6.38897349832296e-07
Dynamic Harmonic Model,2011/2012,72,HHS Region 9,0.936766412060996
Historical Average,2011/2012,72,HHS Region 9,1.55855333140265e-06
Subtype Historical Average,2011/2012,72,HHS Region 9,0.063232029385673
Dynamic Harmonic Model,2012/2013,72,HHS Region 9,0.901533418183878
Historical Average,2012/2013,72,HHS Region 9,2.39584370627097e-06
Subtype Historical Average,2012/2013,72,HHS Region 9,0.0984641859724155
Dynamic Harmonic Model,2013/2014,72,HHS Region 9,0.931842168063241
Historical Average,2013/2014,72,HHS Region 9,6.2709921791774e-06
Subtype Historical Average,2013/2014,72,HHS Region 9,0.06815156094458
Dynamic Harmonic Model,2014/2015,72,HHS Region 9,0.907612899605404
Historical Average,2014/2015,72,HHS Region 9,3.11322113203148e-06
Subtype Historical Average,2014/2015,72,HHS Region 9,0.0923839871734644
Dynamic Harmonic Model,2015/2016,72,HHS Region 9,0.908871613712108
Historical Average,2015/2016,72,HHS Region 9,3.00939882539816e-06
Subtype Historical Average,2015/2016,72,HHS Region 9,0.0911253768890663
Dynamic Harmonic Model,2016/2017,72,HHS Region 9,0.90970416480674
Historical Average,2016/2017,72,HHS Region 9,2.68511589721718e-06
Subtype Historical Average,2016/2017,72,HHS Region 9,0.0902931500773626
Dynamic Harmonic Model,2017/2018,72,HHS Region 9,0.913694564003906
Historical Average,2017/2018,72,HHS Region 9,2.51076123290476e-06
Subtype Historical Average,2017/2018,72,HHS Region 9,0.0863029252348607
Dynamic Harmonic Model,2010/2011,40,US National,0.619105402212507
Historical Average,2010/2011,40,US National,1.14250849107909e-05
Subtype Historical Average,2010/2011,40,US National,0.380883172702582
Dynamic Harmonic Model,2011/2012,40,US National,4.31838639689693e-07
Historical Average,2011/2012,40,US National,1.8646517167687e-05
Subtype Historical Average,2011/2012,40,US National,0.999980921644193
Dynamic Harmonic Model,2012/2013,40,US National,0.639403638979125
Historical Average,2012/2013,40,US National,1.92577266688629e-05
Subtype Historical Average,2012/2013,40,US National,0.360577103294206
Dynamic Harmonic Model,2013/2014,40,US National,0.765855986812893
Historical Average,2013/2014,40,US National,3.8559610894788e-05
Subtype Historical Average,2013/2014,40,US National,0.234105453576212
Dynamic Harmonic Model,2014/2015,40,US National,0.806643157790632
Historical Average,2014/2015,40,US National,2.37782437340109e-05
Subtype Historical Average,2014/2015,40,US National,0.193333063965634
Dynamic Harmonic Model,2015/2016,40,US National,0.698931745194785
Historical Average,2015/2016,40,US National,2.30145588900897e-05
Subtype Historical Average,2015/2016,40,US National,0.301045240246325
Dynamic Harmonic Model,2016/2017,40,US National,0.698428983865719
Historical Average,2016/2017,40,US National,1.29257579340736e-05
Subtype Historical Average,2016/2017,40,US National,0.301558090376347
Dynamic Harmonic Model,2017/2018,40,US National,0.644543014560464
Historical Average,2017/2018,40,US National,9.28001144456175e-06
Subtype Historical Average,2017/2018,40,US National,0.355447705428092
Dynamic Harmonic Model,2010/2011,41,US National,0.650670465062943
Historical Average,2010/2011,41,US National,1.14893497755919e-05
Subtype Historical Average,2010/2011,41,US National,0.349318045587281
Dynamic Harmonic Model,2011/2012,41,US National,2.27751798750462e-10
Historical Average,2011/2012,41,US National,2.01206802393899e-05
Subtype Historical Average,2011/2012,41,US National,0.999979879092009
Dynamic Harmonic Model,2012/2013,41,US National,0.537617282131948
Historical Average,2012/2013,41,US National,2.76680474281001e-05
Subtype Historical Average,2012/2013,41,US National,0.462355049820624
Dynamic Harmonic Model,2013/2014,41,US National,0.600217790975734
Historical Average,2013/2014,41,US National,5.89512175702146e-05
Subtype Historical Average,2013/2014,41,US National,0.399723257806695
Dynamic Harmonic Model,2014/2015,41,US National,0.612531236980172
