component_model_id,season,location,target,weight
Historical Average,2016/2017,HHS Region 2,4 wk ahead,6.41431865357013e-11
Subtype Historical Average,2016/2017,HHS Region 2,1 wk ahead,6.2858171705402e-07
Subtype Historical Average,2016/2017,HHS Region 2,2 wk ahead,6.2858171705402e-07
Subtype Historical Average,2016/2017,HHS Region 2,3 wk ahead,6.2858171705402e-07
Subtype Historical Average,2016/2017,HHS Region 2,4 wk ahead,6.2858171705402e-07
Dynamic Harmonic Model,2017/2018,HHS Region 2,1 wk ahead,0.999999136532973
Dynamic Harmonic Model,2017/2018,HHS Region 2,2 wk ahead,0.999999136532973
Dynamic Harmonic Model,2017/2018,HHS Region 2,3 wk ahead,0.999999136532973
Dynamic Harmonic Model,2017/2018,HHS Region 2,4 wk ahead,0.999999136532973
Historical Average,2017/2018,HHS Region 2,1 wk ahead,7.81156330021426e-11
Historical Average,2017/2018,HHS Region 2,2 wk ahead,7.81156330021426e-11
Historical Average,2017/2018,HHS Region 2,3 wk ahead,7.81156330021426e-11
Historical Average,2017/2018,HHS Region 2,4 wk ahead,7.81156330021426e-11
Subtype Historical Average,2017/2018,HHS Region 2,1 wk ahead,8.6338891180483e-07
Subtype Historical Average,2017/2018,HHS Region 2,2 wk ahead,8.6338891180483e-07
Subtype Historical Average,2017/2018,HHS Region 2,3 wk ahead,8.6338891180483e-07
Subtype Historical Average,2017/2018,HHS Region 2,4 wk ahead,8.6338891180483e-07
Dynamic Harmonic Model,2010/2011,HHS Region 3,1 wk ahead,0.906062777449428
Dynamic Harmonic Model,2010/2011,HHS Region 3,2 wk ahead,0.906062777449428
Dynamic Harmonic Model,2010/2011,HHS Region 3,3 wk ahead,0.906062777449428
Dynamic Harmonic Model,2010/2011,HHS Region 3,4 wk ahead,0.906062777449428
Historical Average,2010/2011,HHS Region 3,1 wk ahead,7.69366583313946e-07
Historical Average,2010/2011,HHS Region 3,2 wk ahead,7.69366583313946e-07
Historical Average,2010/2011,HHS Region 3,3 wk ahead,7.69366583313946e-07
Historical Average,2010/2011,HHS Region 3,4 wk ahead,7.69366583313946e-07
Subtype Historical Average,2010/2011,HHS Region 3,1 wk ahead,0.0939364531839884
Subtype Historical Average,2010/2011,HHS Region 3,2 wk ahead,0.0939364531839884
Subtype Historical Average,2010/2011,HHS Region 3,3 wk ahead,0.0939364531839884
Subtype Historical Average,2010/2011,HHS Region 3,4 wk ahead,0.0939364531839884
Dynamic Harmonic Model,2011/2012,HHS Region 3,1 wk ahead,0.861704599496208
Dynamic Harmonic Model,2011/2012,HHS Region 3,2 wk ahead,0.861704599496208
Dynamic Harmonic Model,2011/2012,HHS Region 3,3 wk ahead,0.861704599496208
Dynamic Harmonic Model,2011/2012,HHS Region 3,4 wk ahead,0.861704599496208
Historical Average,2011/2012,HHS Region 3,1 wk ahead,8.46030724788051e-07
Historical Average,2011/2012,HHS Region 3,2 wk ahead,8.46030724788051e-07
Historical Average,2011/2012,HHS Region 3,3 wk ahead,8.46030724788051e-07
Historical Average,2011/2012,HHS Region 3,4 wk ahead,8.46030724788051e-07
Subtype Historical Average,2011/2012,HHS Region 3,1 wk ahead,0.138294554473067
Subtype Historical Average,2011/2012,HHS Region 3,2 wk ahead,0.138294554473067
Subtype Historical Average,2011/2012,HHS Region 3,3 wk ahead,0.138294554473067
Subtype Historical Average,2011/2012,HHS Region 3,4 wk ahead,0.138294554473067
Dynamic Harmonic Model,2012/2013,HHS Region 3,1 wk ahead,0.94519668488877
Dynamic Harmonic Model,2012/2013,HHS Region 3,2 wk ahead,0.94519668488877
Dynamic Harmonic Model,2012/2013,HHS Region 3,3 wk ahead,0.94519668488877
Dynamic Harmonic Model,2012/2013,HHS Region 3,4 wk ahead,0.94519668488877
Historical Average,2012/2013,HHS Region 3,1 wk ahead,6.12718554672993e-07
Historical Average,2012/2013,HHS Region 3,2 wk ahead,6.12718554672993e-07
Historical Average,2012/2013,HHS Region 3,3 wk ahead,6.12718554672993e-07
Historical Average,2012/2013,HHS Region 3,4 wk ahead,6.12718554672993e-07
Subtype Historical Average,2012/2013,HHS Region 3,1 wk ahead,0.054802702392675
Subtype Historical Average,2012/2013,HHS Region 3,2 wk ahead,0.054802702392675
Subtype Historical Average,2012/2013,HHS Region 3,3 wk ahead,0.054802702392675
Subtype Historical Average,2012/2013,HHS Region 3,4 wk ahead,0.054802702392675
Dynamic Harmonic Model,2013/2014,HHS Region 3,1 wk ahead,0.915921344132202
Dynamic Harmonic Model,2013/2014,HHS Region 3,2 wk ahead,0.915921344132202
Dynamic Harmonic Model,2013/2014,HHS Region 3,3 wk ahead,0.915921344132202
Dynamic Harmonic Model,2013/2014,HHS Region 3,4 wk ahead,0.915921344132202
Historical Average,2013/2014,HHS Region 3,1 wk ahead,8.328263355202e-07
Historical Average,2013/2014,HHS Region 3,2 wk ahead,8.328263355202e-07
Historical Average,2013/2014,HHS Region 3,3 wk ahead,8.328263355202e-07
Historical Average,2013/2014,HHS Region 3,4 wk ahead,8.328263355202e-07
Subtype Historical Average,2013/2014,HHS Region 3,1 wk ahead,0.084077823041462
Subtype Historical Average,2013/2014,HHS Region 3,2 wk ahead,0.084077823041462
Subtype Historical Average,2013/2014,HHS Region 3,3 wk ahead,0.084077823041462
Subtype Historical Average,2013/2014,HHS Region 3,4 wk ahead,0.084077823041462
Dynamic Harmonic Model,2014/2015,HHS Region 3,1 wk ahead,0.972457147734234
Dynamic Harmonic Model,2014/2015,HHS Region 3,2 wk ahead,0.972457147734234
Dynamic Harmonic Model,2014/2015,HHS Region 3,3 wk ahead,0.972457147734234
Dynamic Harmonic Model,2014/2015,HHS Region 3,4 wk ahead,0.972457147734234
Historical Average,2014/2015,HHS Region 3,1 wk ahead,2.04123500225596e-06
Historical Average,2014/2015,HHS Region 3,2 wk ahead,2.04123500225596e-06
Historical Average,2014/2015,HHS Region 3,3 wk ahead,2.04123500225596e-06
Historical Average,2014/2015,HHS Region 3,4 wk ahead,2.04123500225596e-06
Subtype Historical Average,2014/2015,HHS Region 3,1 wk ahead,0.0275408110307637
Subtype Historical Average,2014/2015,HHS Region 3,2 wk ahead,0.0275408110307637
Subtype Historical Average,2014/2015,HHS Region 3,3 wk ahead,0.0275408110307637
Subtype Historical Average,2014/2015,HHS Region 3,4 wk ahead,0.0275408110307637
Dynamic Harmonic Model,2015/2016,HHS Region 3,1 wk ahead,0.902284169998127
Dynamic Harmonic Model,2015/2016,HHS Region 3,2 wk ahead,0.902284169998127
Dynamic Harmonic Model,2015/2016,HHS Region 3,3 wk ahead,0.902284169998127
Dynamic Harmonic Model,2015/2016,HHS Region 3,4 wk ahead,0.902284169998127
Historical Average,2015/2016,HHS Region 3,1 wk ahead,6.78517874143481e-07
Historical Average,2015/2016,HHS Region 3,2 wk ahead,6.78517874143481e-07
Historical Average,2015/2016,HHS Region 3,3 wk ahead,6.78517874143481e-07
Historical Average,2015/2016,HHS Region 3,4 wk ahead,6.78517874143481e-07
Subtype Historical Average,2015/2016,HHS Region 3,1 wk ahead,0.0977151514839987
Subtype Historical Average,2015/2016,HHS Region 3,2 wk ahead,0.0977151514839987
Subtype Historical Average,2015/2016,HHS Region 3,3 wk ahead,0.0977151514839987
Subtype Historical Average,2015/2016,HHS Region 3,4 wk ahead,0.0977151514839987
Dynamic Harmonic Model,2016/2017,HHS Region 3,1 wk ahead,0.913117123399189
Dynamic Harmonic Model,2016/2017,HHS Region 3,2 wk ahead,0.913117123399189
Dynamic Harmonic Model,2016/2017,HHS Region 3,3 wk ahead,0.913117123399189
Dynamic Harmonic Model,2016/2017,HHS Region 3,4 wk ahead,0.913117123399189
Historical Average,2016/2017,HHS Region 3,1 wk ahead,6.29385370193627e-07
Historical Average,2016/2017,HHS Region 3,2 wk ahead,6.29385370193627e-07
Historical Average,2016/2017,HHS Region 3,3 wk ahead,6.29385370193627e-07
Historical Average,2016/2017,HHS Region 3,4 wk ahead,6.29385370193627e-07
Subtype Historical Average,2016/2017,HHS Region 3,1 wk ahead,0.0868822472154411
Subtype Historical Average,2016/2017,HHS Region 3,2 wk ahead,0.0868822472154411
Subtype Historical Average,2016/2017,HHS Region 3,3 wk ahead,0.0868822472154411
Subtype Historical Average,2016/2017,HHS Region 3,4 wk ahead,0.0868822472154411
Dynamic Harmonic Model,2017/2018,HHS Region 3,1 wk ahead,0.919152418234498
Dynamic Harmonic Model,2017/2018,HHS Region 3,2 wk ahead,0.919152418234498
Dynamic Harmonic Model,2017/2018,HHS Region 3,3 wk ahead,0.919152418234498
Dynamic Harmonic Model,2017/2018,HHS Region 3,4 wk ahead,0.919152418234498
Historical Average,2017/2018,HHS Region 3,1 wk ahead,5.01170833283251e-07
Historical Average,2017/2018,HHS Region 3,2 wk ahead,5.01170833283251e-07
Historical Average,2017/2018,HHS Region 3,3 wk ahead,5.01170833283251e-07
Historical Average,2017/2018,HHS Region 3,4 wk ahead,5.01170833283251e-07
Subtype Historical Average,2017/2018,HHS Region 3,1 wk ahead,0.0808470805946683
Subtype Historical Average,2017/2018,HHS Region 3,2 wk ahead,0.0808470805946683
Subtype Historical Average,2017/2018,HHS Region 3,3 wk ahead,0.0808470805946683
Subtype Historical Average,2017/2018,HHS Region 3,4 wk ahead,0.0808470805946683
Dynamic Harmonic Model,2010/2011,HHS Region 4,1 wk ahead,0.938868891839059
Dynamic Harmonic Model,2010/2011,HHS Region 4,2 wk ahead,0.938868891839059
Dynamic Harmonic Model,2010/2011,HHS Region 4,3 wk ahead,0.938868891839059
Dynamic Harmonic Model,2010/2011,HHS Region 4,4 wk ahead,0.938868891839059
Historical Average,2010/2011,HHS Region 4,1 wk ahead,1.03724701694638e-06
Historical Average,2010/2011,HHS Region 4,2 wk ahead,1.03724701694638e-06
Historical Average,2010/2011,HHS Region 4,3 wk ahead,1.03724701694638e-06
Historical Average,2010/2011,HHS Region 4,4 wk ahead,1.03724701694638e-06
Subtype Historical Average,2010/2011,HHS Region 4,1 wk ahead,0.0611300709139237
Subtype Historical Average,2010/2011,HHS Region 4,2 wk ahead,0.0611300709139237
Subtype Historical Average,2010/2011,HHS Region 4,3 wk ahead,0.0611300709139237
Subtype Historical Average,2010/2011,HHS Region 4,4 wk ahead,0.0611300709139237
Dynamic Harmonic Model,2011/2012,HHS Region 4,1 wk ahead,0.946242764688792
Dynamic Harmonic Model,2011/2012,HHS Region 4,2 wk ahead,0.946242764688792
Dynamic Harmonic Model,2011/2012,HHS Region 4,3 wk ahead,0.946242764688792
Dynamic Harmonic Model,2011/2012,HHS Region 4,4 wk ahead,0.946242764688792
Historical Average,2011/2012,HHS Region 4,1 wk ahead,9.44398488107943e-07
Historical Average,2011/2012,HHS Region 4,2 wk ahead,9.44398488107943e-07
Historical Average,2011/2012,HHS Region 4,3 wk ahead,9.44398488107943e-07
Historical Average,2011/2012,HHS Region 4,4 wk ahead,9.44398488107943e-07
Subtype Historical Average,2011/2012,HHS Region 4,1 wk ahead,0.05375629091272
Subtype Historical Average,2011/2012,HHS Region 4,2 wk ahead,0.05375629091272
Subtype Historical Average,2011/2012,HHS Region 4,3 wk ahead,0.05375629091272
Subtype Historical Average,2011/2012,HHS Region 4,4 wk ahead,0.05375629091272
Dynamic Harmonic Model,2012/2013,HHS Region 4,1 wk ahead,0.955996681684373
Dynamic Harmonic Model,2012/2013,HHS Region 4,2 wk ahead,0.955996681684373
Dynamic Harmonic Model,2012/2013,HHS Region 4,3 wk ahead,0.955996681684373
Dynamic Harmonic Model,2012/2013,HHS Region 4,4 wk ahead,0.955996681684373
Historical Average,2012/2013,HHS Region 4,1 wk ahead,9.93986484595814e-07
Historical Average,2012/2013,HHS Region 4,2 wk ahead,9.93986484595814e-07
Historical Average,2012/2013,HHS Region 4,3 wk ahead,9.93986484595814e-07
Historical Average,2012/2013,HHS Region 4,4 wk ahead,9.93986484595814e-07
Subtype Historical Average,2012/2013,HHS Region 4,1 wk ahead,0.0440023243291421
Subtype Historical Average,2012/2013,HHS Region 4,2 wk ahead,0.0440023243291421
Subtype Historical Average,2012/2013,HHS Region 4,3 wk ahead,0.0440023243291421
Subtype Historical Average,2012/2013,HHS Region 4,4 wk ahead,0.0440023243291421
Dynamic Harmonic Model,2013/2014,HHS Region 4,1 wk ahead,0.947514815330767
Dynamic Harmonic Model,2013/2014,HHS Region 4,2 wk ahead,0.947514815330767
Dynamic Harmonic Model,2013/2014,HHS Region 4,3 wk ahead,0.947514815330767
Dynamic Harmonic Model,2013/2014,HHS Region 4,4 wk ahead,0.947514815330767
Historical Average,2013/2014,HHS Region 4,1 wk ahead,2.3356620720865e-06
Historical Average,2013/2014,HHS Region 4,2 wk ahead,2.3356620720865e-06
Historical Average,2013/2014,HHS Region 4,3 wk ahead,2.3356620720865e-06
Historical Average,2013/2014,HHS Region 4,4 wk ahead,2.3356620720865e-06
Subtype Historical Average,2013/2014,HHS Region 4,1 wk ahead,0.0524828490071611
Subtype Historical Average,2013/2014,HHS Region 4,2 wk ahead,0.0524828490071611
Subtype Historical Average,2013/2014,HHS Region 4,3 wk ahead,0.0524828490071611
Subtype Historical Average,2013/2014,HHS Region 4,4 wk ahead,0.0524828490071611
Dynamic Harmonic Model,2014/2015,HHS Region 4,1 wk ahead,0.977531263226144
Dynamic Harmonic Model,2014/2015,HHS Region 4,2 wk ahead,0.977531263226144
Dynamic Harmonic Model,2014/2015,HHS Region 4,3 wk ahead,0.977531263226144
Dynamic Harmonic Model,2014/2015,HHS Region 4,4 wk ahead,0.977531263226144
Historical Average,2014/2015,HHS Region 4,1 wk ahead,3.743178214159e-06
Historical Average,2014/2015,HHS Region 4,2 wk ahead,3.743178214159e-06
Historical Average,2014/2015,HHS Region 4,3 wk ahead,3.743178214159e-06
Historical Average,2014/2015,HHS Region 4,4 wk ahead,3.743178214159e-06
Subtype Historical Average,2014/2015,HHS Region 4,1 wk ahead,0.0224649935956421
Subtype Historical Average,2014/2015,HHS Region 4,2 wk ahead,0.0224649935956421
Subtype Historical Average,2014/2015,HHS Region 4,3 wk ahead,0.0224649935956421
Subtype Historical Average,2014/2015,HHS Region 4,4 wk ahead,0.0224649935956421
Dynamic Harmonic Model,2015/2016,HHS Region 4,1 wk ahead,0.949904840917196
Dynamic Harmonic Model,2015/2016,HHS Region 4,2 wk ahead,0.949904840917196
Dynamic Harmonic Model,2015/2016,HHS Region 4,3 wk ahead,0.949904840917196
Dynamic Harmonic Model,2015/2016,HHS Region 4,4 wk ahead,0.949904840917196
Historical Average,2015/2016,HHS Region 4,1 wk ahead,9.12632784344589e-07
Historical Average,2015/2016,HHS Region 4,2 wk ahead,9.12632784344589e-07
Historical Average,2015/2016,HHS Region 4,3 wk ahead,9.12632784344589e-07
Historical Average,2015/2016,HHS Region 4,4 wk ahead,9.12632784344589e-07
Subtype Historical Average,2015/2016,HHS Region 4,1 wk ahead,0.0500942464500198
Subtype Historical Average,2015/2016,HHS Region 4,2 wk ahead,0.0500942464500198
Subtype Historical Average,2015/2016,HHS Region 4,3 wk ahead,0.0500942464500198
Subtype Historical Average,2015/2016,HHS Region 4,4 wk ahead,0.0500942464500198
Dynamic Harmonic Model,2016/2017,HHS Region 4,1 wk ahead,0.925245924540199
Dynamic Harmonic Model,2016/2017,HHS Region 4,2 wk ahead,0.925245924540199
Dynamic Harmonic Model,2016/2017,HHS Region 4,3 wk ahead,0.925245924540199
Dynamic Harmonic Model,2016/2017,HHS Region 4,4 wk ahead,0.925245924540199
Historical Average,2016/2017,HHS Region 4,1 wk ahead,1.22662767539268e-06
Historical Average,2016/2017,HHS Region 4,2 wk ahead,1.22662767539268e-06
Historical Average,2016/2017,HHS Region 4,3 wk ahead,1.22662767539268e-06
Historical Average,2016/2017,HHS Region 4,4 wk ahead,1.22662767539268e-06
Subtype Historical Average,2016/2017,HHS Region 4,1 wk ahead,0.0747528488321259
Subtype Historical Average,2016/2017,HHS Region 4,2 wk ahead,0.0747528488321259
Subtype Historical Average,2016/2017,HHS Region 4,3 wk ahead,0.0747528488321259
Subtype Historical Average,2016/2017,HHS Region 4,4 wk ahead,0.0747528488321259
Dynamic Harmonic Model,2017/2018,HHS Region 4,1 wk ahead,0.956446842611198
Dynamic Harmonic Model,2017/2018,HHS Region 4,2 wk ahead,0.956446842611198
Dynamic Harmonic Model,2017/2018,HHS Region 4,3 wk ahead,0.956446842611198
Dynamic Harmonic Model,2017/2018,HHS Region 4,4 wk ahead,0.956446842611198
Historical Average,2017/2018,HHS Region 4,1 wk ahead,7.66369172277192e-07
Historical Average,2017/2018,HHS Region 4,2 wk ahead,7.66369172277192e-07
Historical Average,2017/2018,HHS Region 4,3 wk ahead,7.66369172277192e-07
Historical Average,2017/2018,HHS Region 4,4 wk ahead,7.66369172277192e-07
Subtype Historical Average,2017/2018,HHS Region 4,1 wk ahead,0.04355239101963
Subtype Historical Average,2017/2018,HHS Region 4,2 wk ahead,0.04355239101963
Subtype Historical Average,2017/2018,HHS Region 4,3 wk ahead,0.04355239101963
Subtype Historical Average,2017/2018,HHS Region 4,4 wk ahead,0.04355239101963
Dynamic Harmonic Model,2010/2011,HHS Region 5,1 wk ahead,0.932072697951746
Dynamic Harmonic Model,2010/2011,HHS Region 5,2 wk ahead,0.932072697951746
Dynamic Harmonic Model,2010/2011,HHS Region 5,3 wk ahead,0.932072697951746
Dynamic Harmonic Model,2010/2011,HHS Region 5,4 wk ahead,0.932072697951746
Historical Average,2010/2011,HHS Region 5,1 wk ahead,1.39363307369263e-07
Historical Average,2010/2011,HHS Region 5,2 wk ahead,1.39363307369263e-07
Historical Average,2010/2011,HHS Region 5,3 wk ahead,1.39363307369263e-07
Historical Average,2010/2011,HHS Region 5,4 wk ahead,1.39363307369263e-07
Subtype Historical Average,2010/2011,HHS Region 5,1 wk ahead,0.0679271626849466
Subtype Historical Average,2010/2011,HHS Region 5,2 wk ahead,0.0679271626849466
Subtype Historical Average,2010/2011,HHS Region 5,3 wk ahead,0.0679271626849466
Subtype Historical Average,2010/2011,HHS Region 5,4 wk ahead,0.0679271626849466
Dynamic Harmonic Model,2011/2012,HHS Region 5,1 wk ahead,0.924931867532728
Dynamic Harmonic Model,2011/2012,HHS Region 5,2 wk ahead,0.924931867532728
Dynamic Harmonic Model,2011/2012,HHS Region 5,3 wk ahead,0.924931867532728
Dynamic Harmonic Model,2011/2012,HHS Region 5,4 wk ahead,0.924931867532728
Historical Average,2011/2012,HHS Region 5,1 wk ahead,1.91076862040566e-07
Historical Average,2011/2012,HHS Region 5,2 wk ahead,1.91076862040566e-07
Historical Average,2011/2012,HHS Region 5,3 wk ahead,1.91076862040566e-07
Historical Average,2011/2012,HHS Region 5,4 wk ahead,1.91076862040566e-07
Subtype Historical Average,2011/2012,HHS Region 5,1 wk ahead,0.0750679413904096
Subtype Historical Average,2011/2012,HHS Region 5,2 wk ahead,0.0750679413904096
Subtype Historical Average,2011/2012,HHS Region 5,3 wk ahead,0.0750679413904096
Subtype Historical Average,2011/2012,HHS Region 5,4 wk ahead,0.0750679413904096
Dynamic Harmonic Model,2012/2013,HHS Region 5,1 wk ahead,0.910757857544963
Dynamic Harmonic Model,2012/2013,HHS Region 5,2 wk ahead,0.910757857544963
Dynamic Harmonic Model,2012/2013,HHS Region 5,3 wk ahead,0.910757857544963
Dynamic Harmonic Model,2012/2013,HHS Region 5,4 wk ahead,0.910757857544963
Historical Average,2012/2013,HHS Region 5,1 wk ahead,1.92285500387975e-07
Historical Average,2012/2013,HHS Region 5,2 wk ahead,1.92285500387975e-07
Historical Average,2012/2013,HHS Region 5,3 wk ahead,1.92285500387975e-07
Historical Average,2012/2013,HHS Region 5,4 wk ahead,1.92285500387975e-07
Subtype Historical Average,2012/2013,HHS Region 5,1 wk ahead,0.0892419501695371
Subtype Historical Average,2012/2013,HHS Region 5,2 wk ahead,0.0892419501695371
Subtype Historical Average,2012/2013,HHS Region 5,3 wk ahead,0.0892419501695371
Subtype Historical Average,2012/2013,HHS Region 5,4 wk ahead,0.0892419501695371
Dynamic Harmonic Model,2013/2014,HHS Region 5,1 wk ahead,0.936908521740045
Dynamic Harmonic Model,2013/2014,HHS Region 5,2 wk ahead,0.936908521740045
Dynamic Harmonic Model,2013/2014,HHS Region 5,3 wk ahead,0.936908521740045
Dynamic Harmonic Model,2013/2014,HHS Region 5,4 wk ahead,0.936908521740045
Historical Average,2013/2014,HHS Region 5,1 wk ahead,1.91159849463619e-07
Historical Average,2013/2014,HHS Region 5,2 wk ahead,1.91159849463619e-07
Historical Average,2013/2014,HHS Region 5,3 wk ahead,1.91159849463619e-07
Historical Average,2013/2014,HHS Region 5,4 wk ahead,1.91159849463619e-07
Subtype Historical Average,2013/2014,HHS Region 5,1 wk ahead,0.063091287100106
Subtype Historical Average,2013/2014,HHS Region 5,2 wk ahead,0.063091287100106
Subtype Historical Average,2013/2014,HHS Region 5,3 wk ahead,0.063091287100106
Subtype Historical Average,2013/2014,HHS Region 5,4 wk ahead,0.063091287100106
Dynamic Harmonic Model,2014/2015,HHS Region 5,1 wk ahead,0.995104304778841
Dynamic Harmonic Model,2014/2015,HHS Region 5,2 wk ahead,0.995104304778841
Dynamic Harmonic Model,2014/2015,HHS Region 5,3 wk ahead,0.995104304778841
Dynamic Harmonic Model,2014/2015,HHS Region 5,4 wk ahead,0.995104304778841
Historical Average,2014/2015,HHS Region 5,1 wk ahead,7.78599008076959e-06
Historical Average,2014/2015,HHS Region 5,2 wk ahead,7.78599008076959e-06
Historical Average,2014/2015,HHS Region 5,3 wk ahead,7.78599008076959e-06
Historical Average,2014/2015,HHS Region 5,4 wk ahead,7.78599008076959e-06
Subtype Historical Average,2014/2015,HHS Region 5,1 wk ahead,0.00488790923107823
Subtype Historical Average,2014/2015,HHS Region 5,2 wk ahead,0.00488790923107823
Subtype Historical Average,2014/2015,HHS Region 5,3 wk ahead,0.00488790923107823
Subtype Historical Average,2014/2015,HHS Region 5,4 wk ahead,0.00488790923107823
Dynamic Harmonic Model,2015/2016,HHS Region 5,1 wk ahead,0.928609378396788
Dynamic Harmonic Model,2015/2016,HHS Region 5,2 wk ahead,0.928609378396788
Dynamic Harmonic Model,2015/2016,HHS Region 5,3 wk ahead,0.928609378396788
Dynamic Harmonic Model,2015/2016,HHS Region 5,4 wk ahead,0.928609378396788
Historical Average,2015/2016,HHS Region 5,1 wk ahead,1.74925679095365e-07
Historical Average,2015/2016,HHS Region 5,2 wk ahead,1.74925679095365e-07
Historical Average,2015/2016,HHS Region 5,3 wk ahead,1.74925679095365e-07
Historical Average,2015/2016,HHS Region 5,4 wk ahead,1.74925679095365e-07
Subtype Historical Average,2015/2016,HHS Region 5,1 wk ahead,0.0713904466775331
Subtype Historical Average,2015/2016,HHS Region 5,2 wk ahead,0.0713904466775331
Subtype Historical Average,2015/2016,HHS Region 5,3 wk ahead,0.0713904466775331
Subtype Historical Average,2015/2016,HHS Region 5,4 wk ahead,0.0713904466775331
Dynamic Harmonic Model,2016/2017,HHS Region 5,1 wk ahead,0.923936128352237
Dynamic Harmonic Model,2016/2017,HHS Region 5,2 wk ahead,0.923936128352237
Dynamic Harmonic Model,2016/2017,HHS Region 5,3 wk ahead,0.923936128352237
Dynamic Harmonic Model,2016/2017,HHS Region 5,4 wk ahead,0.923936128352237
Historical Average,2016/2017,HHS Region 5,1 wk ahead,1.57315678572877e-07
Historical Average,2016/2017,HHS Region 5,2 wk ahead,1.57315678572877e-07
Historical Average,2016/2017,HHS Region 5,3 wk ahead,1.57315678572877e-07
Historical Average,2016/2017,HHS Region 5,4 wk ahead,1.57315678572877e-07
Subtype Historical Average,2016/2017,HHS Region 5,1 wk ahead,0.0760637143320839
Subtype Historical Average,2016/2017,HHS Region 5,2 wk ahead,0.0760637143320839
Subtype Historical Average,2016/2017,HHS Region 5,3 wk ahead,0.0760637143320839
Subtype Historical Average,2016/2017,HHS Region 5,4 wk ahead,0.0760637143320839
Dynamic Harmonic Model,2017/2018,HHS Region 5,1 wk ahead,0.927633530118025
Dynamic Harmonic Model,2017/2018,HHS Region 5,2 wk ahead,0.927633530118025
Dynamic Harmonic Model,2017/2018,HHS Region 5,3 wk ahead,0.927633530118025
Dynamic Harmonic Model,2017/2018,HHS Region 5,4 wk ahead,0.927633530118025
Historical Average,2017/2018,HHS Region 5,1 wk ahead,1.29492995058545e-07
Historical Average,2017/2018,HHS Region 5,2 wk ahead,1.29492995058545e-07
Historical Average,2017/2018,HHS Region 5,3 wk ahead,1.29492995058545e-07
Historical Average,2017/2018,HHS Region 5,4 wk ahead,1.29492995058545e-07
Subtype Historical Average,2017/2018,HHS Region 5,1 wk ahead,0.0723663403889802
Subtype Historical Average,2017/2018,HHS Region 5,2 wk ahead,0.0723663403889802
Subtype Historical Average,2017/2018,HHS Region 5,3 wk ahead,0.0723663403889802
Subtype Historical Average,2017/2018,HHS Region 5,4 wk ahead,0.0723663403889802
Dynamic Harmonic Model,2010/2011,HHS Region 6,1 wk ahead,0.999999841173694
Dynamic Harmonic Model,2010/2011,HHS Region 6,2 wk ahead,0.999999841173694
Dynamic Harmonic Model,2010/2011,HHS Region 6,3 wk ahead,0.999999841173694
Dynamic Harmonic Model,2010/2011,HHS Region 6,4 wk ahead,0.999999841173694
Historical Average,2010/2011,HHS Region 6,1 wk ahead,3.30038303067291e-09
Historical Average,2010/2011,HHS Region 6,2 wk ahead,3.30038303067291e-09
Historical Average,2010/2011,HHS Region 6,3 wk ahead,3.30038303067291e-09
Historical Average,2010/2011,HHS Region 6,4 wk ahead,3.30038303067291e-09
Subtype Historical Average,2010/2011,HHS Region 6,1 wk ahead,1.5552592308465e-07
Subtype Historical Average,2010/2011,HHS Region 6,2 wk ahead,1.5552592308465e-07
Subtype Historical Average,2010/2011,HHS Region 6,3 wk ahead,1.5552592308465e-07
Subtype Historical Average,2010/2011,HHS Region 6,4 wk ahead,1.5552592308465e-07
Dynamic Harmonic Model,2011/2012,HHS Region 6,1 wk ahead,0.999999856918067
Dynamic Harmonic Model,2011/2012,HHS Region 6,2 wk ahead,0.999999856918067
Dynamic Harmonic Model,2011/2012,HHS Region 6,3 wk ahead,0.999999856918067
Dynamic Harmonic Model,2011/2012,HHS Region 6,4 wk ahead,0.999999856918067
Historical Average,2011/2012,HHS Region 6,1 wk ahead,1.06536849586902e-09
Historical Average,2011/2012,HHS Region 6,2 wk ahead,1.06536849586902e-09
Historical Average,2011/2012,HHS Region 6,3 wk ahead,1.06536849586902e-09
Historical Average,2011/2012,HHS Region 6,4 wk ahead,1.06536849586902e-09
Subtype Historical Average,2011/2012,HHS Region 6,1 wk ahead,1.42016564785017e-07
Subtype Historical Average,2011/2012,HHS Region 6,2 wk ahead,1.42016564785017e-07
Subtype Historical Average,2011/2012,HHS Region 6,3 wk ahead,1.42016564785017e-07
Subtype Historical Average,2011/2012,HHS Region 6,4 wk ahead,1.42016564785017e-07
Dynamic Harmonic Model,2012/2013,HHS Region 6,1 wk ahead,0.999999853641527
Dynamic Harmonic Model,2012/2013,HHS Region 6,2 wk ahead,0.999999853641527
Dynamic Harmonic Model,2012/2013,HHS Region 6,3 wk ahead,0.999999853641527
Dynamic Harmonic Model,2012/2013,HHS Region 6,4 wk ahead,0.999999853641527
Historical Average,2012/2013,HHS Region 6,1 wk ahead,9.22323629957448e-10
Historical Average,2012/2013,HHS Region 6,2 wk ahead,9.22323629957448e-10
Historical Average,2012/2013,HHS Region 6,3 wk ahead,9.22323629957448e-10
Historical Average,2012/2013,HHS Region 6,4 wk ahead,9.22323629957448e-10
Subtype Historical Average,2012/2013,HHS Region 6,1 wk ahead,1.45436148945581e-07
Subtype Historical Average,2012/2013,HHS Region 6,2 wk ahead,1.45436148945581e-07
Subtype Historical Average,2012/2013,HHS Region 6,3 wk ahead,1.45436148945581e-07
